58,7857,8334,5989,9387,3742,3629,8617,1995,3266,7740,2970,1102,1144,8781,5528,2301,8268,10563,9852,11784,5064,9239,1180,6949,547,5209,6581,13432,909,6410,603,1399,10513,6933,10702,2790,7711,2247,6933,12739,3689,3782,13729,5262,2071,4574,9770,10907,6552,4497,5786
64,8535,4772,2667,6215,8243,11161,2138,5567,928,8061,4993,10656,7793,1278,5188,8651,7410,13595,5556,12390,10061,2343,12766,12894,4999,4115,12171,10203,324,5141,7499,10607,8036,10154,13622,10924,3178,5658,8544,9001,10992,10599,9025,8655,13338,10856,12254,13663,4596,955,5138
3,7002,12469,8606,7038,1287,11399,2235,10684,8107,12049,12544,3563,846,6756,4982,11261,7059,5427,5490,386,767,6610,3611,2320,12278,3914,732,1573,1302,6740,397,13744,11182,5961,2609,12406,12459,7853,4554,11254,9324,6583,121,11210,174,8176,6193,1562,12717,12563,7587
136,13132,8110,11838,12921,968,577,2775,11201,10076,3907,8283,4734,13110,4478,11076,2858,5969,12907,8611,11100,8925,7393,3416,11899,911,12372,6531,638,10149,2741,8443,9686,1595,7128,7791,10267,7122,3728,1128,9938,10304,5220,313,909,10996,13762,4454,9572,12826,7795,4161
113,2734,9964,13077,1934,5224,922,12186,9376,3347,1159,1595,9611,1915,12646,9381,1465,1830,9148,7443,11724,3419,11100,1738,7625,3571,7175,2965,10612,6829,10343,10991,1806,1666,6608,7118,12683,4054,7533,9665,6148,7145,2216,5867,2567,3712,11582,8498,9770,2685,9413,4932
57,4276,12433,4544,7771,8022,7995,10345,1160,10006,13079,12448,3447,9247,8056,5293,7473,12630,5701,12266,4663,9972,10714,13324,4197,7350,10738,8888,8818,9440,269,4103,4622,9528,6008,5740,2037,12475,5595,88,11451,13227,7795,9501,981,2553,10164,5655,2866,12396,12299,4453
94,6662,1861,449,2138,11958,9955,6345,4751,5349,705,2262,7503,12010,5029,12893,2702,8228,2087,9102,4066,2814,3217,13088,10718,8850,4030,12896,8148,961,10711,2439,2443,6038,8316,9253,8284,1755,5694,5055,6262,2880,11976,13224,10840,12466,5076,6842,7158,13684,9524,4462
56,6619,8460,4556,2116,8311,5012,9334,471,2122,9331,3404,8643,1083,5260,5708,10548,11775,2512,9830,1681,7873,12702,8706,450,9669,12734,5335,12661,13570,11115,3729,11592,11586,1016,4744,3722,11146,3446,2141,1858,9716,1348,9490,6721,11128,416,3826,902,7947,9727,7224
193,3724,6811,11483,1900,6499,4221,311,4741,6494,10526,10576,11914,13324,2264,11799,2595,987,2762,195,7416,5984,7549,9666,12073,1282,4682,7131,5378,5487,10673,110,11696,69,8880,7155,8700,9980,10760,6408,6996,7392,10279,3476,2561,1832,8156,11334,3796,4674,1668,7419
137,7643,4241,6606,723,1946,10341,1501,10881,5348,7392,7128,9751,3055,7752,3733,8898,4567,4416,13236,10344,10202,8995,6686,4614,148,11504,11125,9135,13706,10267,13076,1807,12656,1973,11325,12059,3932,6111,13186,13311,8120,9842,11942,13217,5991,2946,1905,4516,2585,5319,11007
199,9237,1323,1253,10887,7177,4454,9152,10768,10304,5692,2301,10215,3644,11694,13395,8685,6711,10900,123,11397,12878,1771,7321,10818,6150,7872,1264,1563,4707,11818,5281,3165,10364,2543,5483,9461,4969,3540,12715,5455,12962,9609,2879,7448,354,6407,2571,1082,5585,675,2158
141,3497,5866,13398,545,12146,8888,9742,8587,11568,10993,4902,4574,7437,1536,8020,11004,6114,6272,10794,13138,7516,5888,8807,8572,1960,12509,6462,13317,11855,9789,7641,12291,2560,13286,3476,1895,152,11846,6839,9772,5927,11242,6502,8202,10448,1834,13683,1973,2609,12417,10045
152,882,12238,10057,5580,453,901,9701,7091,62,3140,4805,12506,622,418,3272,3986,10808,11420,215,11953,13223,1407,1132,1720,12281,2855,11904,8262,9247,10443,9701,1754,11608,6331,12687,2746,2006,4755,7118,12478,1540,11969,2021,7926,280,5855,5466,2249,7437,10898,9813
57,4589,12433,4544,7771,8022,7995,10345,1160,10006,13079,12448,3447,9247,8056,5293,7473,12630,5701,12266,4663,9972,10714,13324,4197,7350,10738,8888,8818,9440,269,4103,4622,9528,6008,5740,2037,12475,5595,88,11451,13227,7795,9501,981,2553,10164,5655,2866,12396,12299,4453
214,2019,13521,163,1087,5563,8091,2023,7578,994,8220,884,8176,2908,609,4493,2924,10387,3372,1219,8102,13250,1248,10823,9351,12812,7852,7771,13163,8797,12769,1921,6784,11888,2292,12708,425,11996,273,12376,4069,3754,6846,10906,9576,669,13242,5777,5487,4555,12179,5212
5,316,11295,7842,4831,6897,2058,1389,8066,8943,79,2731,11227,9590,5998,7494,6774,4645,9422,783,779,10840,4158,2341,6125,10203,11030,5114,2076,12040,4699,77,12566,4469,11380,10052,3850,6808,13407,11876,5744,11136,1877,8842,8099,3681,8358,11435,7740,5917,3201,4364
197,1343,13501,3534,6518,4269,1948,5496,13114,5887,4541,3498,1406,12896,12005,7611,2816,615,13597,8278,1297,932,2726,8942,7955,7063,2450,8417,3138,5409,11033,4551,6474,5674,7687,8168,6305,9446,1499,1152,11310,11039,2454,12079,2139,5490,5264,7991,405,9693,5439,13411
111,67,9325,9783,11129,9115,3349,7707,9132,4744,7454,3980,12417,4563,3102,1467,4541,5668,1973,4833,203,7716,13097,2419,7521,6316,1887,7926,5232,11555,8803,9585,10991,3541,6422,9830,4905,13215,9167,13281,6564,4480,2322,812,1271,1009,12924,13285,10778,11521,11783,12164
168,634,9270,4065,6473,7602,9398,4830,10790,11675,9560,6530,4977,5801,4359,10679,7589,10648,1787,731,4800,3579,673,12073,13521,12259,10097,7856,5119,11790,9791,3436,2751,8088,2810,6491,6943,9620,4121,5180,640,3567,3004,6415,8404,13507,1708,10111,5012,11995,13348,10986
124,1752,9192,13369,11193,10705,9928,781,2760,9379,13600,12328,9525,5687,4558,8273,792,1069,5798,11333,4038,680,2275,7112,452,152,589,4142,12319,2023,2993,7081,5292,8634,5183,3991,13591,4477,5830,4371,7417,8867,2864,11025,7084,8039,7939,7408,905,4324,1503,7741
109,13447,8281,1970,19,13713,4124,3406,2733,5949,9120,3426,569,10434,4516,12631,1911,7073,6976,3751,1505,1970,7311,1783,7801,6522,5554,10219,13137,3490,8618,6962,4934,6841,13746,10932,8792,6121,8145,5202,10941,2500,2616,5025,9258,509,5717,11073,475,3325,6338,7258
71,1700,2047,11279,7003,4254,9581,13157,12748,108,4955,11731,6697,7894,13570,5524,10763,6909,3179,8453,7205,8886,460,3948,12014,11913,12495,3016,9018,6636,11323,12539,4330,6465,7308,6891,3325,5700,895,4953,10649,3233,13538,2765,10685,12362,396,8816,12169,1290,2249,14
213,10262,8595,5762,2202,11286,10924,5444,3396,5440,9527,13348,13200,2190,6331,9026,5502,5085,10622,12526,9936,6796,2798,5538,8210,2298,6400,1694,9854,4538,11002,5075,10784,11303,5915,10126,12198,875,7603,1605,11873,7550,9923,11727,7280,10286,9463,3870,10478,2951,9815,5532
147,4012,11828,1737,10178,2136,5680,4986,5785,4702,9169,8049,7396,9359,6231,931,8214,106,11744,7417,307,2304,11372,6489,7361,577,12583,8202,12772,3684,13005,12897,6708,11659,557,2589,3892,10287,3322,6002,6388,12169,6710,10630,10251,13512,6025,6210,13542,266,7906,7458
182,7368,6939,9881,315,4397,7098,1384,8915,10053,7787,9511,7833,9856,5799,8942,12048,12905,435,2910,3757,5805,7267,15,3543,3899,10054,10727,12448,4642,1799,508,3763,5870,6274,4857,13753,5573,10328,7155,12811,1545,4718,5357,5414,4596,13662,5561,3307,9266,3435,809
219,9750,1195,2413,12840,12348,13132,8902,1068,7256,5993,6591,3602,3130,6710,11373,780,11746,8491,9931,12869,1550,1426,9718,1837,1483,8862,5223,3851,2842,3915,7773,11345,7537,8774,6873,4056,2070,9625,2143,6234,12672,6062,9903,12942,10594,8728,5060,9076,2979,6724,10308
152,1598,12238,10057,5580,453,901,9701,7091,62,3140,4805,12506,622,418,3272,3986,10808,11420,215,11953,13223,1407,1132,1720,12281,2855,11904,8262,9247,10443,9701,1754,11608,6331,12687,2746,2006,4755,7118,12478,1540,11969,2021,7926,280,5855,5466,2249,7437,10898,9813
212,1136,7704,12088,10893,7575,8159,516,2628,2371,8271,5642,3025,3863,4198,8662,13269,7121,3152,11295,2359,5677,4400,10240,1194,13312,4524,7179,9543,8792,138,6192,10025,9194,10124,3659,4907,7868,11738,9850,6837,7832,9328,12365,2291,6687,12070,5481,9938,13280,9801,222
230,8499,5784,7998,9616,1437,4459,3775,3281,5159,3651,801,3757,4812,6363,10261,4282,10287,9030,13462,354,9564,1008,12865,10636,2759,8400,4655,892,7992,1855,7498,1356,2147,8833,5930,2487,8894,7588,12027,11301,4373,7329,7095,10823,11762,951,1370,13033,5262,4094,2846
134,918,9231,7304,19,12544,5854,378,4939,4480,11189,13333,1641,7939,5839,6546,13420,503,11747,10722,1193,8786,6635,8933,10903,5257,2951,3079,10923,5004,8107,781,11890,2275,5262,569,11005,8881,285,5439,10425,4095,4824,136,8962,12470,11933,3245,13155,9576,9260,2463
45,247,723,9031,10978,1466,12947,7023,2495,10723,11645,11281,1013,7809,7831,11639,10711,10938,67,1187,10674,1757,5105,8138,5698,11173,8540,10727,2311,4794,13455,8845,13477,9678,2279,4017,8664,4325,37,7115,1686,4716,2059,10577,8939,4766,12457,12431,4482,6970,9289,8065
58,5458,8334,5989,9387,3742,3629,8617,1995,3266,7740,2970,1102,1144,8781,5528,2301,8268,10563,9852,11784,5064,9239,1180,6949,547,5209,6581,13432,909,6410,603,1399,10513,6933,10702,2790,7711,2247,6933,12739,3689,3782,13729,5262,2071,4574,9770,10907,6552,4497,5786
201,2151,11941,9509,8989,9657,5007,7254,10300,6642,2677,7304,10391,5550,165,6751,750,11454,4224,12197,609,11609,12094,10505,12887,13269,3706,4378,10231,2154,12327,8897,11280,11310,11171,12778,8800,9658,3386,9924,7714,8886,9446,4737,3100,13258,6247,9109,4193,2696,12772,4301
240,12920,9292,7091,7424,3666,12926,960,9573,680,1499,12040,1318,8735,2805,245,8985,13108,269,8959,3791,11262,2990,10917,3099,6039,5405,12728,9374,1375,10630,4102,4180,3676,8797,4448,6486,11408,4722,585,12352,3574,5992,7427,11460,4131,2933,5308,11769,1172,1712,1655
228,8840,4901,13697,10013,6893,3195,3021,295,11602,3345,8563,1023,3160,2621,9441,5534,1067,1471,8841,3684,11974,6778,2729,11199,5953,9543,2926,3820,5543,5868,7911,1240,11934,3607,9463,5247,6960,1940,3025,9479,9345,2076,11775,4637,5819,11439,11216,8789,4441,10188,11619
79,842,6763,6612,5917,650,752,3809,6000,1808,4361,5193,76,10381,9360,4681,5281,6345,8002,6237,3348,8905,1367,2912,6827,3118,12445,11905,276,12495,12730,12953,6221,5078,1595,8852,6988,4802,4521,602,2944,4419,10680,6804,13222,13405,7823,5403,2180,12683,4446,9901
127,760,5840,55,6540,13708,3898,13662,11732,1380,7670,10473,6189,6262,3793,5222,8819,1356,4758,5085,7300,1456,13246,12814,9873,900,9387,6941,5724,11363,5659,7743,742,2170,10174,8919,7105,7607,6602,1339,12466,9259,9644,8998,5086,10424,1551,10659,8670,919,4968,5155
163,4608,7922,6396,13206,1552,9317,12509,4673,9276,5096,10090,5782,5266,12456,2265,5566,13172,7777,13360,1700,8110,2289,13743,13223,12996,65,4613,7773,5946,511,6690,4112,10790,8370,11019,7544,2527,5372,12104,9449,3639,5012,10191,7652,7485,7865,7940,1382,4557,11649,11769
199,12859,1323,1253,10887,7177,4454,9152,10768,10304,5692,2301,10215,3644,11694,13395,8685,6711,10900,123,11397,12878,1771,7321,10818,6150,7872,1264,1563,4707,11818,5281,3165,10364,2543,5483,9461,4969,3540,12715,5455,12962,9609,2879,7448,354,6407,2571,1082,5585,675,2158
173,257,1336,13443,9520,5539,7996,8870,12663,3501,8089,11685,13616,7147,3406,9553,512,6842,3891,5017,9454,8265,10507,6942,5598,2547,12870,10904,4895,12609,7463,3807,4418,762,10197,8465,9810,403,8310,8274,9276,640,8575,2016,7393,9870,713,10753,7607,5816,4909,5768
145,9447,12466,12295,11657,6469,2850,148,6488,4157,11215,5030,4659,730,9880,1339,2580,5177,10440,81,8070,8044,11688,4920,10528,845,5031,13315,8748,8144,4771,3580,3898,8482,3127,11945,4216,11969,8870,7191,11021,2834,2663,6847,3290,5833,8759,7728,6694,7973,12381,7542
241,12490,7879,6302,11559,4819,3465,2408,1600,4078,9701,8896,9645,4143,7407,6588,3142,10205,5533,11583,6558,10389,5610,10778,12311,12249,11922,5817,9681,890,6169,56,6444,926,5781,6292,6676,9577,8263,12419,5794,10420,8784,31,8911,10100,9537,11745,3729,9258,4250,8693
133,10102,5659,11826,3213,49,4642,4404,3709,10776,9272,5706,11756,2952,1304,4738,2453,1273,8302,78,439,3439,3291,12996,10259,8999,2687,1945,3075,9683,12169,6080,7414,11519,7930,6405,10226,11274,3015,7146,9446,11702,2798,3878,660,3418,1498,1128,5119,8011,5846,10995
100,1886,11470,6067,6095,10813,3544,13417,11499,3954,10470,316,7794,732,6305,2824,12197,3798,4735,11516,6053,11046,11134,8793,1693,4607,4284,11808,2609,631,5995,10393,6538,6833,700,12658,1641,12686,6111,8841,12340,10180,13191,2350,2431,9790,88,11506,1354,11044,12003,7662
77,3585,8838,10897,11352,6938,5990,2932,2036,8636,5610,117,704,11059,8342,6388,2736,1373,96,9947,4782,12347,9434,2202,7593,11750,10498,7667,8321,3631,11615,5415,418,12329,8201,12086,2285,11506,5218,6518,9757,10514,2619,13577,10672,6232,675,13239,13075,10466,9957,4469
54,6043,3847,10570,13305,8445,6072,4388,4840,12185,7196,11066,7548,5634,6639,8023,7751,2231,12006,9981,7135,4128,3699,608,7767,7400,7336,10854,9474,4982,5808,6858,3614,8723,5024,3277,6980,9990,8769,7872,8712,7035,4270,9087,4164,8308,5075,12141,6255,4711,3494,1335
125,2879,1791,3235,5738,13068,6863,11730,12423,3212,8759,5220,12180,10570,13214,4256,13466,5351,5147,9466,8907,7075,8309,7207,1416,9617,11150,1345,13644,9615,6720,13389,8343,5192,4183,12488,7769,1819,244,8824,1122,335,4467,3094,1263,5832,4754,3287,517,4186,679,10752
206,3763,5128,1349,7709,10725,4417,3321,2576,6679,6393,2963,5567,2774,3918,1410,4123,3795,6856,7437,1769,9533,2631,1079,8915,13060,12731,12809,11799,10340,6734,3594,3338,3299,1191,5230,3322,246,5360,10834,13169,3575,9557,3027,13408,2515,1425,10310,6892,6483,3012,2415
94,2612,1861,449,2138,11958,9955,6345,4751,5349,705,2262,7503,12010,5029,12893,2702,8228,2087,9102,4066,2814,3217,13088,10718,8850,4030,12896,8148,961,10711,2439,2443,6038,8316,9253,8284,1755,5694,5055,6262,2880,11976,13224,10840,12466,5076,6842,7158,13684,9524,4462
90,7028,5160,10906,8127,1650,851,1847,1244,13249,3968,10364,12892,3790,258,13282,9865,12675,4536,7607,9721,2368,3011,8599,6370,1359,2971,5674,11834,8936,10602,6514,5928,10208,9859,13074,2422,92,7166,13236,4395,278,12980,3934,815,2576,7013,5787,4038,10,8265,7223
216,3131,13057,10694,6618,10304,4948,8496,13688,9508,8287,8386,8111,3240,12705,3848,2451,8406,4559,12058,536,9485,3495,13686,7687,1199,10388,7785,9038,12265,12474,2931,9952,13440,585,13103,8325,12030,4228,8267,8441,9695,8337,13625,9457,1725,3541,1139,11595,8527,12586,4186
228,6594,4901,13697,10013,6893,3195,3021,295,11602,3345,8563,1023,3160,2621,9441,5534,1067,1471,8841,3684,11974,6778,2729,11199,5953,9543,2926,3820,5543,5868,7911,1240,11934,3607,9463,5247,6960,1940,3025,9479,9345,2076,11775,4637,5819,11439,11216,8789,4441,10188,11619
194,4126,4362,2478,3219,7670,5783,11025,9481,10612,6242,4895,2992,9301,7562,6385,1905,10896,4282,13042,11846,4792,7286,502,223,13453,10404,5724,9861,344,11207,2134,3351,9842,9926,13465,9383,7541,10347,18,6214,7783,9197,3418,11336,1311,7071,13545,3280,11074,876,661
60,2283,11252,1992,10462,10838,13514,293,13575,9264,8982,12565,12332,8586,554,8576,5259,9345,4830,11894,7388,304,7053,1985,10488,12365,2076,6805,10085,694,10834,10968,1418,4676,9776,12716,5296,149,11220,3387,739,5733,196,9492,3883,6985,2617,6881,4005,10986,10780,3165
128,8500,13491,8099,13621,9226,3633,1015,12297,3230,3004,8966,4332,8765,12936,5125,12268,11151,3801,11058,6637,6552,3989,13614,9074,7949,3833,13512,3067,4987,2489,11626,13398,8023,4151,2820,11155,11657,1829,3494,2989,12483,8923,4936,8729,5587,11847,12503,2959,12700,5349,12088
225,592,4900,6422,12583,7698,12509,11816,12973,10189,9176,12195,7601,9480,4520,1543,10493,6877,3584,2566,4103,1489,9857,13180,8125,3338,4305,69,3360,3228,11619,12306,2998,4506,10318,11191,8261,1054,3541,12317,9281,7451,10563,8624,12436,1433,6757,11795,6718,8029,5277,3777
86,71,6357,13049,3303,8006,3517,12083,9210,10262,1178,3871,9279,2180,12479,1782,1447,10211,7859,6398,1199,10794,9564,10373,10436,12988,4295,10253,13187,6793,8048,6557,6882,11356,9542,10769,13643,5004,11652,10068,9544,10992,13062,5516,4482,11520,4589,8093,7183,10832,4321,7898
120,8638,4141,8526,12296,7625,4793,10308,9542,8383,12432,276,12931,9395,12837,11088,1210,8274,7589,299,10899,5553,5938,11208,5023,8552,7093,8452,8311,11622,4720,8813,3455,6613,3418,12536,6031,3899,12329,5036,2853,12311,3102,2154,8716,6550,1466,8966,7556,11972,11270,9184
168,8464,9270,4065,6473,7602,9398,4830,10790,11675,9560,6530,4977,5801,4359,10679,7589,10648,1787,731,4800,3579,673,12073,13521,12259,10097,7856,5119,11790,9791,3436,2751,8088,2810,6491,6943,9620,4121,5180,640,3567,3004,6415,8404,13507,1708,10111,5012,11995,13348,10986
79,12020,6763,6612,5917,650,752,3809,6000,1808,4361,5193,76,10381,9360,4681,5281,6345,8002,6237,3348,8905,1367,2912,6827,3118,12445,11905,276,12495,12730,12953,6221,5078,1595,8852,6988,4802,4521,602,2944,4419,10680,6804,13222,13405,7823,5403,2180,12683,4446,9901
122,4956,6085,300,999,7846,1002,13412,11360,5470,11834,2491,13518,6168,8520,11347,2058,8349,7263,253,13495,9522,3196,11747,5926,9617,5137,13525,1861,1620,13553,3181,7788,11126,9952,3470,7273,2282,776,7857,3547,6610,3475,7076,6475,4319,905,6524,10011,4685,386,5423
220,12294,4338,9602,5694,678,4419,11768,69,7473,815,6289,5765,4739,12615,6536,8814,5295,11026,2219,2016,5,3145,5569,10223,3992,2679,10710,4400,3564,7398,5226,11338,8844,9189,1885,3238,4008,7319,1335,11085,11741,8982,3116,6622,8838,10081,1164,5506,7119,6299,13732
187,2090,8097,9740,9139,13254,1870,11428,12633,5543,8873,11674,12511,5498,7356,5846,13252,1812,9168,4297,8560,3283,7186,481,9316,5081,10583,3195,3956,8393,11743,8525,5840,2786,5847,720,631,7041,8413,5311,10562,1239,10836,12624,971,9992,11820,12555,6978,10430,4674,7514
129,604,12551,9059,12686,13490,6520,7710,4543,2223,3468,13690,472,9357,6472,7543,3623,4514,2139,6189,3160,6460,9896,11877,7986,730,10362,9140,9942,6110,5033,628,11912,1307,1195,359,10437,8981,4277,6275,12124,3881,1435,2889,4263,8831,9168,8500,11880,11532,1428,8070
221,3445,7986,13010,464,6467,9071,9761,6273,10369,1203,6369,1941,3164,1105,5613,6959,9167,6516,10656,8389,11242,4854,13434,8640,13123,10237,1092,7482,334,8894,4404,6466,2560,10056,11588,1728,3782,8521,9346,6462,8963,10322,12530,593,4242,2297,7757,11588,9871,302,1278
223,5652,5252,4846,10011,3083,1731,10689,13707,5627,1690,8141,5175,6081,10595,705,13215,11944,9437,330,4690,7602,11214,10415,9420,5516,4920,8091,8576,8958,9177,984,6117,1010,9242,6270,13249,10024,5610,7556,6946,13441,4511,10159,4598,719,1556,8246,10916,606,11690,10003
189,5905,8419,12953,3673,11059,2463,599,6853,11686,9972,3329,6176,12823,9037,3809,7103,3034,13353,10385,9834,10437,1814,5208,9295,7862,11765,11415,1584,3903,12251,3076,8754,12410,9237,11276,2316,12946,6229,9087,8247,11770,11923,7528,6690,6153,6062,257,8163,7087,5177,5363
61,2055,1598,1907,6464,5473,13121,2982,10473,994,3604,1702,11536,5577,1617,10099,9066,13646,12383,2348,12691,7015,3482,71,12095,3287,4904,10685,1895,9364,10043,5806,11703,8160,8170,236,10471,13476,6295,2137,4234,9654,366,1921,8181,1438,86,484,6999,7330,4518,12506
104,10297,1501,8685,359,13618,9580,2562,10308,4647,2022,8433,7739,7128,13462,1231,4593,6515,12444,2505,2443,8829,5178,10569,3686,8382,2009,1701,12400,6908,12664,6739,10583,3317,12385,5765,1310,9295,3337,7156,11758,3432,11646,12935,10110,3906,801,9718,10902,4988,11922,10617
172,509,5694,12540,6846,4771,1931,9111,11295,801,13024,3620,6069,9976,10039,1515,8796,11902,2361,8021,89,7753,12344,13509,5185,2545,7417,13065,4445,10250,7892,8690,5004,8629,5451,3792,1253,5066,5067,11675,3092,8469,4279,1988,954,13337,11082,12405,5531,6042,9083,4598
226,5577,2845,6900,13326,2068,12510,4875,769,3521,1938,4350,4972,12470,6919,12253,5071,9734,4784,11772,6726,9502,1033,5694,2644,8121,5386,8832,6311,12902,461,13588,3706,3350,5271,7111,12243,5991,10884,2080,9666,8248,4624,89,5928,10135,11251,12382,12408,7991,2454,11384
56,12201,8460,4556,2116,8311,5012,9334,471,2122,9331,3404,8643,1083,5260,5708,10548,11775,2512,9830,1681,7873,12702,8706,450,9669,12734,5335,12661,13570,11115,3729,11592,11586,1016,4744,3722,11146,3446,2141,1858,9716,1348,9490,6721,11128,416,3826,902,7947,9727,7224
80,12651,11625,1807,9329,6659,4209,12564,2471,4244,7869,11286,6018,4636,6279,12500,1170,5215,3658,5203,10540,10757,4821,12822,4417,711,3844,9531,6693,3112,10434,6713,6778,10900,12624,2618,5687,9332,3626,7897,12219,4317,1199,9739,5824,8171,3365,6878,26,12026,1743,12284
102,6281,4506,6509,7603,10122,4838,4768,4213,13355,11800,5568,2010,10881,8926,7518,3942,12173,3279,13341,8067,5391,1387,1184,9453,3784,9623,7409,11279,9306,84,13569,6821,4348,1544,12779,2044,2551,7079,5456,5650,11131,9334,7749,8444,12428,9204,11800,7782,13432,2070,6997
196,9950,2218,3162,5108,2659,3678,9103,6472,13558,9649,4916,6329,1874,8173,13536,386,2879,13240,11454,5275,5640,8394,724,1271,7013,13570,4110,11630,3588,9324,1537,2258,7243,4535,4097,10415,10171,1294,3155,6445,7159,5919,13550,5553,13291,9742,3354,9057,5425,6420,13583
189,231,8419,12953,3673,11059,2463,599,6853,11686,9972,3329,6176,12823,9037,3809,7103,3034,13353,10385,9834,10437,1814,5208,9295,7862,11765,11415,1584,3903,12251,3076,8754,12410,9237,11276,2316,12946,6229,9087,8247,11770,11923,7528,6690,6153,6062,257,8163,7087,5177,5363
107,2159,7475,512,10727,5411,7299,3724,11056,1748,5184,13014,6500,13438,10530,10144,9100,13556,8291,6461,691,9993,9770,10457,3188,7004,10623,5287,10418,3478,8609,9123,1352,5882,3354,9117,10681,7816,16,65,7640,13289,10836,9952,4356,12718,10641,11472,6682,6551,1608,11802
