39,4073
51,8179
2,4742
116,2394
242,1514
85,8979
228,12770
162,1148
112,10783
37,1504
65,7403
104,3964
65,13478
59,5564
110,5188
240,3174
164,919
179,3362
155,2861
105,67
75,4678
171,2022
46,4100
4,59
22,614
220,12287
228,5051
232,6499
111,4974
17,4229
171,2667
171,6070
28,4647
232,307
216,3448
12,9828
200,568
19,8850
205,1785
28,2845
202,3840
18,12601
38,4610
165,6382
12,7929
234,8419
122,10435
205,2007
159,3137
8,6758
45,2606
192,9243
200,9892
34,2433
87,4265
76,8727
230,9568
49,2205
121,847
114,791
74,2210
123,452
38,3895
51,6102
13,3790
134,1785
186,473
18,6051
33,7608
234,6093
185,142
179,5443
114,10869
54,678
174,6805
23,2362
192,5062
42,8704
28,9595
32,4885
191,11554
113,1472
243,2123
25,3007
94,5472
71,7879
8,3293
44,4089
189,3601
100,1373
38,12848
67,6672
37,10020
205,4985
112,2166
161,5626
70,698
8,8190
60,4478
78,3660
77,521
7,937
61,5567
181,4472
129,9979
124,639
142,3880
171,3275
42,2583
232,9071
153,12663
240,127
136,156
113,3502
122,7302
205,2174
141,1245
20,10275
78,10095
219,4045
14,8365
189,9549
10,7275
60,7723
69,2542
206,1644
28,9858
1,365
138,4339
75,12804
193,7407
44,12994
205,905
112,7112
222,11663
242,7686
74,817
238,12814
19,10322
223,8032
6,194
20,9449
26,3652
72,13157
114,4729
14,1890
51,4199
90,11779
26,3238
114,12682
73,9207
166,1269
27,2215
211,2900
38,2525
116,7054
3,9224
49,3023
3,2996
113,7305
51,6739
53,12002
18,4192
20,4325
89,473
238,81
109,7890
147,1611
40,2463
243,7917
14,8783
167,6546
39,3286
71,1856
123,2693
226,5100
174,9495
168,833
86,1145
54,564
40,4633
7,167
97,10422
100,1090
45,4496
10,3374
138,1148
76,5526
73,5075
44,8101
132,398
40,1174
22,2394
110,4540
53,13619
203,5056
133,3607
202,259
80,11414
108,12938
236,2042
31,2205
151,4626
27,1023
59,437
93,3701
21,2305
46,6274
24,2453
156,10858
100,63
233,5829
77,12421
46,10109
62,9663
59,7361
45,4680
20,1875
40,1371
19,4619
98,9051
46,7673
46,13216
216,257
72,2721
195,8104
18,1864
77,7695
60,263
4,12325
4,7885
88,313
231,3033
78,6865
205,2429
84,11610
161,5287
211,1752
94,7804
197,6877
76,5449
208,12758
171,34
26,5854
100,506
54,3182
131,54
86,10198
159,6248
189,1752
80,12708
123,7536
111,1197
12,10644
78,4328
93,5509
49,10221
26,8285
180,2410
7,41
40,1439
205,1825
26,5774
1,10148
105,6205
114,2231
97,1799
86,3916
18,1621
122,5027
74,1339
37,1183
21,2795
127,6123
131,847
57,1219
65,1192
122,6615
122,3517
163,7596
243,2797
149,1021
83,7985
140,3848
49,3077
226,3470
2,9794
37,3489
1,3341
173,3170
26,9022
37,9747
62,172
28,915
71,4080
194,2493
114,2552
71,12859
19,4338
159,4542
54,9800
44,6734
205,7882
240,1201
55,8598
182,6570
27,4618
107,11301
9,2667
8,7252
87,3003
224,2916
126,10980
44,724
183,3924
39,5234
6,11513
25,9844
134,1068
12,8379
17,11316
38,2166
166,8128
39,164
32,5098
73,2888
234,3123
25,967
0,3655
105,10797
228,258
205,11931
26,11950
112,6416
69,930
158,6976
210,7510
138,234
11,4530
9,3330
12,1691
14,11452
165,5131
139,12033
198,7471
91,2795
105,1521
64,5392
223,7366
142,392
124,2392
21,59
193,11431
240,1838
1,1666
142,12031
21,3097
159,13085
205,817
0,2183
122,1631
135,7242
95,6660
237,872
45,4211
27,8610
47,1233
242,8312
179,10611
165,4238
74,6426
105,2313
105,13233
6,4040
173,1034
29,1724
114,674
115,6274
7,4070
232,416
37,1733
74,6513
84,2009
78,15
28,952
63,9826
13,2237
4,2308
167,2842
240,4546
147,4903
114,7057
175,3541
40,5386
75,4238
16,10007
0,6728
127,7391
26,11048
38,5159
194,3442
107,7330
16,8182
92,217
208,3351
82,787
208,13155
76,6012
134,10279
221,6069
151,2312
199,4006
114,13418
65,6134
15,2315
16,432
37,7758
202,4529
113,3255
125,5003
38,8350
189,2367
121,3840
12,2094
40,3688
105,11801
9,4784
202,811
205,7668
64,6878
210,10648
41,10467
235,1907
50,8660
155,10155
47,5310
46,2308
91,10929
36,4932
24,4705
228,9296
98,2007
44,6850
197,9378
97,3688
72,11545
112,8098
133,5175
9,10640
210,4435
74,6577
138,11935
5,3577
199,7116
100,463
80,8155
18,12954
171,3854
221,9714
201,11476
196,6190
38,12303
39,10259
50,10717
55,6457
80,322
76,2399
137,1119
114,7886
24,11599
225,13210
168,9793
142,1385
212,4243
26,9902
189,1152
5,522
163,5210
92,2121
162,471
219,12707
14,2307
89,10696
3,1010
243,11733
6,1133
34,5968
148,398
37,12715
195,2541
221,11041
77,6993
49,12522
23,5494
94,960
184,12140
12,167
131,3343
236,6803
46,12708
18,1724
58,3383
168,9526
204,633
69,7650
102,1895
192,6065
180,7222
4,6901
37,1329
174,217
45,78
174,4343
33,5820
232,6153
161,3157
104,12500
133,5602
97,7465
241,958
4,156
45,10261
184,1886
127,8001
64,4388
86,10503
117,787
243,446
15,3512
47,3237
134,436
154,346
147,7932
37,2463
199,6051
72,267
181,11398
62,8133
112,10345
195,9109
84,711
69,1546
72,5745
66,6281
16,10803
88,4529
2,7577
85,4902
80,1917
42,12627
92,1490
89,8362
56,2578
195,7346
123,4931
216,876
112,11131
105,12667
114,286
219,538
116,730
164,1361
47,4040
65,7476
82,1788
137,12382
83,276
20,1605
28,12422
239,2658
120,1398
113,8370
240,319
46,3912
26,3167
9,11877
39,517
11,11385
122,2835
155,11935
36,8643
49,199
214,876
7,7293
200,10560
149,4328
221,5637
97,4521
108,8455
162,8630
29,8308
44,2400
19,553
145,2013
80,1367
8,7869
4,5983
112,2982
122,1593
238,178
17,2373
89,2914
95,4443
197,2905
155,5465
42,3997
114,3371
14,10501
124,1124
11,3022
13,8755
4,3409
106,4898
118,13040
47,10693
134,6901
28,135
62,4485
18,59
145,4090
38,2288
124,1167
10,2855
173,4434
161,3286
115,808
228,12111
203,2502
73,7423
37,13346
24,6581
14,1752
49,2170
105,4246
244,1801
201,2259
49,5849
25,461
156,5457
71,4856
70,11854
132,154
87,6510
34,5640
168,9825
31,1712
226,9849
141,3818
130,11961
132,6815
142,7726
80,5303
133,1064
49,2286
19,1882
14,2147
6,9315
4,6268
20,1071
61,9059
154,3920
199,1777
31,5519
8,3330
16,11302
39,10970
23,1299
46,5367
197,2312
72,1421
88,5537
232,9524
105,9578
82,8114
188,1605
201,10460
97,8437
27,919
206,13613
80,1765
124,3005
216,7511
87,7580
14,6897
18,2411
28,426
138,9620
94,4410
132,11117
159,8085
7,2900
62,917
24,1400
109,12752
27,3763
231,10318
65,375
133,10279
28,13569
138,303
76,6574
25,2458
62,7287
65,123
192,1406
100,30
65,2596
234,2310
110,650
14,3032
210,6496
113,8797
12,2392
9,3939
71,7902
149,3873
27,6687
72,156
66,11877
197,10390
122,12795
125,156
42,10136
114,6088
150,9295
19,1776
37,2709
207,1524
211,6267
48,8393
6,7337
72,7728
115,6723
36,10994
105,217
134,3499
229,2716
117,12835
136,12670
73,8565
165,5948
103,9945
166,7581
74,6739
220,5682
240,7562
62,12998
171,8996
37,4870
59,322
76,1518
67,9520
6,4888
6,421
94,667
34,379
128,410
2,335
23,8702
128,5798
23,12862
28,2489
116,331
17,6670
31,2829
75,10245
5,2813
41,6750
29,2256
71,4578
44,8206
72,6975
210,7986
205,3470
72,9263
92,6642
24,421
21,3338
186,4986
218,4917
44,4097
148,2860
9,11964
229,12349
232,5879
116,1851
226,3714
134,303
12,1150
181,11819
168,933
189,6451
217,160
74,9224
7,11648
20,13678
78,6794
75,2490
94,470
168,8954
0,6629
142,10932
75,12910
203,549
84,2020
214,6798
14,256
15,5458
36,1835
240,12451
90,10453
38,8554
226,7497
165,596
42,7858
205,276
224,5125
93,1473
205,1085
240,2822
12,1647
78,12537
90,9532
240,10803
40,103
196,5364
80,6533
215,6546
27,263
42,5864
100,12270
28,12270
52,3636
37,1651
161,12950
131,4778
85,7982
205,4896
98,3986
38,8411
75,9038
201,4842
106,13426
104,3833
26,772
144,8309
38,2174
97,276
39,10138
226,4646
141,2441
2,1602
105,257
45,8049
228,6159
210,71
159,9112
0,4039
81,12270
205,13264
23,11367
23,5105
62,12633
133,776
226,9420
43,814
74,2112
15,3276
149,3823
161,3780
122,6672
20,2065
103,5377
197,9037
160,7032
18,5280
218,310
80,387
159,11278
28,822
183,12180
144,7699
37,5274
169,11070
66,5225
27,379
26,5973
240,5291
122,9694
90,2736
123,2026
31,7356
161,1765
78,6840
144,326
133,486
158,7
38,8101
58,1408
18,4493
37,11833
89,6942
92,9506
173,1071
163,1182
229,7072
110,5030
17,30
200,2768
99,9628
203,6818
238,3145
223,8547
25,6746
185,12392
234,9701
20,10080
18,4233
199,4986
142,13074
132,5332
102,11704
77,4414
38,13423
59,112
41,8448
164,2232
29,4991
74,483
149,3752
122,3068
65,2731
174,4951
189,11621
37,3519
27,13355
80,819
46,9774
83,1414
23,2486
46,5224
10,1782
163,442
14,10678
68,4949
4,2661
197,4355
236,12186
21,737
239,933
98,996
173,516
86,615
93,3225
14,353
22,5202
182,6671
115,2261
201,2835
94,8930
26,4355
44,12083
45,2358
71,8056
60,2601
38,9512
20,7936
4,5831
76,5645
27,6664
49,4374
133,4141
202,1099
129,12266
39,1345
24,950
118,11429
241,68
16,852
3,1482
161,1651
239,2159
211,2520
128,10273
72,1888
18,3505
74,7930
32,8380
99,598
23,9922
74,162
16,12732
6,9592
59,4299
84,3438
100,454
47,9208
74,2201
60,7035
15,7980
73,6612
46,1440
74,5739
75,1717
136,8846
6,8115
205,996
15,5544
186,1164
24,2058
36,7634
130,2768
17,11784
72,334
54,1111
37,6803
60,669
114,3938
223,8652
68,10739
122,9097
13,966
128,6864
95,5418
28,7513
19,2820
60,2403
78,2511
38,9714
94,2645
62,2358
95,5798
201,9550
50,10308
25,4632
89,3125
105,9141
9,1713
127,2933
138,520
114,11209
228,7346
93,3180
42,81
129,2259
116,8847
39,8958
3,5244
71,768
127,81
65,12935
72,9739
47,6766
74,1480
15,1562
37,13504
44,227
24,463
216,4304
123,104
98,152
174,4365
189,303
224,10278
106,1270
105,6484
228,4359
99,4641
185,7774
31,2384
77,255
181,3003
109,7721
221,2193
124,3178
174,13008
7,6464
19,1750
103,1170
75,10880
67,6887
67,2700
72,4639
28,1124
74,509
0,9896
41,2795
86,7414
24,2755
94,4715
189,3187
175,245
134,679
45,7206
104,7553
88,561
37,9989
129,7000
146,6287
160,7286
54,161
59,12019
155,3140
45,821
57,4753
99,2441
50,454
192,11609
93,11945
82,9855
69,10247
26,2159
126,3645
114,2058
114,1039
7,13309
170,3021
142,524
159,7692
79,8244
9,10785
14,2819
240,746
108,2892
27,1715
31,746
27,7159
15,229
229,4805
72,11669
25,5445
20,4381
23,4417
54,8174
27,1512
178,81
39,2466
74,4050
39,4768
105,4192
136,6777
28,6415
36,811
79,2156
114,6563
129,8339
110,6132
95,13185
46,197
109,6454
153,933
7,4576
134,5042
79,316
200,10065
74,9929
34,1045
0,787
45,5086
200,11918
39,6112
2,8771
50,243
41,2614
39,12658
80,2276
84,11965
19,3925
237,2956
131,11678
156,2034
72,6953
164,6399
105,1552
116,217
71,2812
80,537
112,827
210,665
200,491
117,11712
28,8001
45,3645
80,7576
192,2795
98,509
110,7931
90,10162
228,11787
97,4696
179,7272
52,2217
134,1090
29,413
49,2745
9,680
36,5412
20,12001
228,81
197,5964
223,10135
149,6070
106,9635
6,1879
32,8241
140,1697
121,11049
188,1069
244,7347
62,747
173,7444
40,7648
128,5535
87,2209
50,1113
128,11137
224,2986
78,284
116,12755
144,620
46,7873
105,2986
73,178
165,11912
28,5149
239,7400
9,2988
171,6145
153,3531
97,187
138,1113
133,1927
189,4961
34,9379
38,3943
28,7996
85,4366
18,4706
19,7385
112,13597
50,264
11,1792
240,8096
225,11521
86,5680
130,4102
71,4913
62,9847
84,2215
228,941
240,2393
78,2403
8,9280
43,125
225,5850
108,1646
240,2497
212,1545
168,4438
47,4046
63,3001
25,10839
22,81
238,2030
209,4225
12,1195
18,2317
74,5449
184,10762
130,4564
197,539
71,1540
24,5877
28,229
6,5169
123,2187
23,12988
193,12625
8,2438
178,778
123,11482
26,8333
74,2197
5,12520
44,5941
50,2466
106,12380
40,3425
38,2816
91,9181
46,11811
14,1099
5,589
15,233
38,10367
128,9117
240,875
22,7629
0,312
82,94
116,12490
133,5230
44,1314
8,2594
164,264
231,10934
88,3653
14,12637
9,2685
161,1737
47,8025
209,3772
205,38
76,2918
239,1068
73,3162
122,267
121,4934
105,1405
105,2447
65,3653
208,1216
59,3133
171,151
156,5480
84,11483
114,7114
26,12082
27,3745
38,1082
111,1340
40,3983
46,3675
113,791
17,2696
12,3626
80,7075
123,3531
93,2390
56,276
71,394
103,11238
18,11246
117,8659
1,6892
72,3074
28,5715
46,1740
127,4235
46,4812
63,1643
78,3099
46,7178
47,2963
42,5485
9,8869
240,38
82,11143
62,11764
2,11354
71,610
44,3021
45,10231
148,13552
23,877
113,3705
99,2424
28,4719
105,10586
25,2624
23,598
130,11177
172,4030
80,2931
205,12717
79,8846
23,3002
1,3336
53,4769
28,11103
32,470
173,5669
84,6732
10,303
38,4922
29,3780
102,7013
151,6896
71,6274
105,6212
173,4516
59,41
62,311
4,2677
36,176
171,5580
155,3823
197,1269
13,10997
91,1239
49,2355
45,3336
80,4430
107,1962
36,32
235,11364
192,1905
58,1136
141,10208
72,894
42,11035
189,9967
23,6818
228,3753
46,11672
38,10649
82,10460
23,3293
97,8595
17,4753
167,8140
148,2888
21,2562
23,6719
38,10238
126,6612
23,473
107,576
2,9085
136,12268
20,3114
9,2787
232,4043
27,6269
193,8383
193,5228
97,11881
46,6972
86,5234
68,267
71,3332
209,4356
225,12739
42,2147
110,5515
68,946
239,253
195,225
114,623
23,9180
162,12977
100,3654
80,8262
114,1700
154,1004
113,5961
114,335
89,1576
22,11140
94,4433
113,12364
139,9582
177,10056
73,11490
194,1050
197,7976
116,11086
39,615
205,2205
29,1974
52,9079
51,8012
24,5110
156,3632
111,1858
138,9392
6,12946
15,4742
93,736
72,6608
155,755
173,10906
25,1004
90,1520
78,10007
193,9851
159,10394
72,8795
9,1166
213,635
114,4535
44,5750
134,4498
16,1631
123,11105
204,3276
74,8268
226,3573
36,9525
39,10614
215,1739
203,5972
89,3849
38,787
205,8397
88,12210
3,5491
152,3424
100,3180
44,11830
38,6458
27,1682
138,156
40,8000
218,1230
97,8144
114,7515
134,1779
38,3396
242,2353
0,11980
116,6123
11,1727
31,407
183,9944
23,10580
110,4920
10,3729
242,5143
36,4116
125,6866
95,2320
46,9169
23,11917
244,6499
184,1075
50,11856
0,2542
44,9276
0,34
21,10027
60,680
97,9685
28,1239
159,13374
43,878
163,373
97,6154
199,3344
216,2878
132,981
186,930
54,10046
209,2241
71,9277
108,276
24,4345
97,5210
243,5249
104,1687
24,3473
2,331
76,11332
219,4100
106,3236
75,5229
23,396
201,707
9,5244
20,813
46,3780
141,9662
205,530
148,9790
205,3215
39,5791
223,13341
141,4758
93,884
22,5
14,4587
29,313
80,940
37,1834
212,8002
122,11341
163,5152
28,2562
34,4227
17,440
84,6938
105,11696
205,1217
212,12440
78,787
103,200
74,5347
28,7355
142,5269
102,3386
147,2006
238,3206
225,12676
152,2669
96,8475
75,8576
113,9561
115,12369
118,12030
166,6563
108,219
77,3542
125,8052
135,1284
37,7852
64,68
206,13615
19,1042
129,4199
177,1869
6,10592
7,3741
75,960
80,6069
189,7857
115,4931
79,3574
1,4133
6,11428
33,933
62,6550
81,13399
10,865
196,6637
176,1636
46,1742
38,3442
133,685
36,3611
39,5767
116,8381
23,1197
46,3535
93,7161
142,2625
9,3175
241,1653
86,3837
234,7927
187,2745
15,8560
49,6133
1,3988
174,8207
60,12589
235,1142
73,9310
82,104
93,11208
9,11213
186,10459
1,12782
27,300
15,9319
65,11442
201,1291
46,639
104,229
17,9691
3,5932
42,933
75,2503
201,180
154,2441
200,11171
98,9718
131,2693
10,7772
28,305
130,6534
228,4145
164,3293
19,59
85,2591
86,10490
78,8879
37,420
139,10330
83,7074
200,8040
202,186
117,2378
218,7132
195,2058
242,8977
80,417
173,8722
190,2441
55,4473
42,1643
30,9559
126,13036
228,619
80,11317
14,1302
64,3749
180,3769
131,186
189,1299
60,3005
222,3930
232,3645
17,10949
131,1955
3,1732
2,6189
227,2936
65,12053
134,7882
88,7886
15,9797
71,13526
75,1827
211,3583
27,8830
86,5597
230,6017
114,2148
116,5425
37,3671
24,415
159,1099
14,2118
22,2363
74,12021
36,7696
3,363
87,3592
41,2662
23,338
162,5058
155,11013
154,4802
66,6765
36,4515
44,13409
33,1174
197,6664
19,3108
23,13130
52,1752
124,156
171,1606
74,206
97,4894
14,7509
226,1043
205,7227
207,6992
24,13033
97,9399
113,424
20,5644
78,1873
1,8845
45,329
46,154
31,7908
195,2396
15,13436
240,5816
93,6953
28,10433
207,11318
77,1172
204,6894
187,4999
122,10491
4,3911
74,2355
78,3419
15,13444
89,11614
200,1513
104,1955
12,4140
226,6785
143,276
46,3379
193,7948
99,2038
235,1636
222,381
80,1652
124,9176
80,1594
74,11113
72,7752
167,695
0,12736
98,1442
44,7730
98,7275
14,7137
6,2073
96,5855
14,3573
43,6234
105,4439
228,8225
42,3744
114,11797
114,4256
205,7239
152,15
1,3913
45,7788
192,4720
154,1675
128,7107
85,12729
34,10277
0,5344
163,2462
39,11477
221,9668
38,2
34,70
85,2704
148,9137
36,8276
197,2151
224,12256
116,812
125,3409
75,12031
182,2119
31,3882
6,4211
170,2641
205,23
126,7539
157,5151
87,2652
4,4381
168,330
66,13385
44,6472
82,3741
244,5143
214,566
218,11492
9,6156
80,319
46,9287
15,12066
14,6050
34,13247
37,2717
134,264
200,13119
46,8066
56,10946
43,10378
45,1812
46,6095
133,8931
116,3069
98,6535
231,4964
105,3753
228,6728
93,7997
82,1962
196,300
190,1120
229,301
35,13624
62,4325
218,4347
86,1941
28,6249
17,1724
114,8130
123,11807
17,5793
102,9943
79,6206
15,959
16,3726
119,6926
3,9440
43,7402
110,580
51,4259
10,1770
71,4126
192,4989
217,7076
205,5337
187,8009
8,5861
110,2439
83,11591
71,10477
46,5679
71,1674
119,2764
53,11930
185,11422
122,10089
212,6651
47,7704
123,1540
164,23
134,8700
148,6889
150,9874
213,1230
237,253
135,9549
78,12977
35,5556
72,9651
26,5519
61,7244
46,11740
5,3526
164,1299
181,1927
123,6837
24,255
9,1187
62,5465
55,4639
9,7622
80,8397
149,1476
195,112
65,6345
106,101
76,4533
167,5742
39,12600
39,5461
138,4758
238,548
39,1231
129,8694
60,6024
131,1216
116,6730
116,3758
132,8233
240,12242
132,473
46,3286
17,8257
191,174
59,13667
80,5016
195,6756
55,9823
55,7074
153,1134
54,6884
9,27
179,298
233,2658
122,859
133,9632
25,3794
9,755
155,6992
73,8913
186,1591
129,4356
162,2151
40,12456
105,1762
72,9584
240,8567
50,1059
1,3225
28,2317
71,8973
74,564
64,13227
153,3705
20,11659
173,11769
129,894
18,680
208,9226
29,5706
71,6797
166,3877
28,5127
118,2480
235,3147
151,5089
115,3271
138,6958
72,1978
3,1193
84,13680
84,10791
196,967
84,2091
72,81
84,11543
223,8985
14,251
86,12642
45,339
28,11638
48,2518
12,1836
18,470
205,4336
80,2840
12,4443
53,4687
45,6662
242,2049
85,8949
225,6362
97,3172
62,2105
138,8401
114,2686
69,12720
44,9372
116,680
14,13048
195,3355
19,610
228,2795
125,2879
26,12981
18,10419
80,12741
36,6821
174,6223
36,4054
39,3069
28,18
29,8527
0,5637
40,8016
26,6298
94,10465
49,13348
221,4199
23,3246
160,471
2,8530
42,8583
22,3271
44,9620
40,1765
28,1303
130,13201
140,4889
24,3549
149,458
14,257
114,1751
194,173
163,1601
128,5067
1,13546
4,11542
86,2301
105,9480
226,11019
204,6054
85,2512
42,4527
5,313
190,3345
97,253
80,10497
72,4001
37,639
59,852
10,761
39,2226
54,2338
188,2206
85,4981
72,1045
155,4336
5,548
15,5206
8,10441
84,7568
168,8561
144,6905
39,253
227,63
93,4810
114,812
165,7157
18,8084
182,310
112,1402
161,3330
190,5427
135,9884
71,11357
102,13367
29,2308
138,933
46,241
72,5310
203,11880
224,2317
193,13665
124,9754
80,5011
12,10602
23,9460
171,1004
46,11765
82,3482
163,7757
2,229
158,7557
80,11975
124,7829
114,61
20,2986
71,7871
87,5143
146,7691
174,9228
217,2257
68,3339
26,8196
7,7640
230,1069
20,1485
68,842
79,1474
2,12261
113,154
171,6061
0,5056
152,4001
46,10440
14,11741
148,246
9,1408
150,2770
37,13273
198,167
222,5926
192,11369
115,844
38,2226
113,196
179,8531
112,638
214,1774
116,4902
16,11077
40,9782
45,3931
113,12667
46,3681
141,3592
4,3532
53,2726
218,5828
237,12665
82,2319
78,8526
23,1360
44,9063
8,11323
190,311
4,4023
227,872
51,128
26,5622
29,8202
27,8025
45,1095
176,3712
114,1747
10,6728
186,1073
157,12614
12,6671
62,7345
2,8024
228,171
17,3656
23,263
27,6607
44,10823
162,7729
25,4215
46,4473
172,6638
88,5963
9,983
44,6152
240,1007
52,12135
218,5613
150,1725
136,712
46,1626
222,2816
122,2880
171,1092
221,3019
97,935
37,11244
94,814
44,8012
82,373
28,5937
44,186
205,12650
51,4364
213,11260
171,3617
80,1908
0,319
164,679
179,6619
60,12761
28,2190
4,1903
3,2752
2,11236
46,12337
84,2466
6,6870
171,8700
130,1099
28,4491
112,2378
26,11175
218,8022
86,8477
46,2353
127,13164
126,12074
7,9775
186,7282
239,13316
152,834
93,1980
190,5225
193,11702
24,2703
171,4272
6,11698
46,12755
39,3513
24,3604
184,2828
3,240
179,407
18,10296
10,7082
152,10212
45,11992
80,3912
214,795
17,603
72,486
110,5582
2,216
122,6851
86,11168
55,11069
214,1459
89,3241
29,2629
27,1103
35,638
37,10023
80,3040
180,3079
6,725
9,5597
130,8779
28,8695
23,11084
68,1075
27,4108
149,919
82,10782
15,4859
228,10272
205,10172
44,4445
4,4827
171,8685
124,8491
1,5147
59,11119
205,2839
45,1817
15,498
74,8528
8,5457
87,7980
135,4786
173,181
24,494
161,1300
6,8148
28,8144
158,7414
226,2589
110,155
38,6495
177,3717
42,1321
100,1751
183,4925
166,6220
188,1233
134,10266
134,80
131,1873
5,68
144,1615
205,8449
233,930
62,2548
116,6585
72,884
97,321
36,10613
113,7876
72,12055
210,3681
168,2134
208,10033
0,9299
150,5775
240,167
37,9211
20,8185
4,12900
226,358
15,8402
24,925
171,5
37,4267
123,7856
6,6636
114,7935
87,3854
184,6004
156,754
147,2312
11,6123
128,1858
20,12563
168,373
163,6690
19,7234
102,11056
26,795
37,2549
129,5822
205,7562
189,3558
244,824
156,4376
20,7248
114,9390
78,1721
93,7056
207,783
19,4372
14,2253
39,8643
121,5826
82,6835
216,8531
142,3462
19,3091
205,5
181,2702
31,573
62,2441
123,699
58,3206
13,2321
36,12228
60,208
197,2636
66,717
43,7467
143,1582
23,280
28,233
35,11470
108,11138
78,2201
179,6965
28,10547
80,7672
62,10005
29,8828
34,9370
98,11969
163,5136
40,9757
36,2239
19,3716
24,10896
210,1097
166,990
46,868
225,5425
46,10766
75,1434
33,825
6,1774
76,550
222,363
200,2032
7,9006
20,1642
94,6906
193,1264
23,4577
181,486
6,9283
123,10175
49,4182
9,5746
114,3199
192,1515
60,1075
76,11953
142,3205
124,1187
10,9222
210,1613
43,926
122,334
73,10498
25,2187
27,2031
197,3645
6,7963
162,3960
2,6122
47,6661
59,6454
38,8957
113,8382
82,10765
122,1469
72,3701
15,13171
43,4071
125,3
226,9121
128,10012
97,10815
40,3185
220,156
43,9721
233,2441
173,3697
140,7547
188,7347
10,5947
2,8633
148,9760
75,140
218,5833
55,8558
55,4675
36,1402
204,9435
71,651
31,1284
61,5664
172,2204
142,1279
114,7629
114,4904
34,7918
114,1479
1,10832
239,8127
55,2546
208,5124
174,1057
228,4797
212,7432
130,310
50,4289
46,11348
1,12674
138,3783
132,2187
66,5676
192,2462
88,4473
25,9262
18,805
194,7787
122,2401
159,3915
200,13057
112,1586
100,359
94,2142
226,491
159,9190
36,6745
0,2703
11,10997
80,4043
46,345
134,6915
85,10450
28,13223
38,10114
112,5711
58,3043
71,1021
105,12391
45,12286
122,8909
44,10832
222,9270
166,5510
77,4014
23,8106
112,2317
36,4901
158,669
7,4241
91,5752
221,7807
110,2771
179,2183
119,3970
171,1180
38,8146
55,3517
197,2818
228,8603
138,12810
128,13618
46,9612
239,429
62,117
82,2669
160,8981
35,3007
118,6293
165,3296
45,2259
127,9336
38,4977
3,10035
200,3943
65,154
15,6145
28,9149
4,11045
210,548
16,1248
58,5
105,824
134,4105
74,5454
173,4185
66,674
1,2058
99,3146
221,851
100,303
242,4246
18,3905
15,13341
